X,Y,OBJECTID,U_ID,Name,POI_type,open_,closed,Descrip,parking,restrooms,picnicking,information,wi_fi,litter_receptacle,pet_access,bench,overlook,agency,drinking_water,sup_dist,created_by,created_date,edited_by,edited_date,poi_phase,wheelchair_accessible,trail_name
6350360.26194172,1850014.10372066,5952,2484,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6369450.36354486,1920674.31916228,5953,2485,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486772.13143964,1861218.78818616,5954,2486,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6493600.4570172,1853573.26894516,5955,2487,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6493284.46455373,1852323.12449895,5956,2488,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6339625.63356735,1879349.43396789,5957,2489,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6313071.49726184,1871201.21633252,5958,2490,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6365410.70775869,1857568.84584828,5959,2491,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6339055.2452469,1835503.50086322,5960,2492,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6339052.12249794,1835487.0646123,5961,2493,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486938.71532269,1861299.17317893,5962,2494,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6350373.92505287,1849958.45418932,5963,2495,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6374821.45861248,1844698.56215407,5964,2496,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6379421.96891893,1934802.31982813,5965,2497,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6505808.60356678,1874757.93183356,5966,2498,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6493544.14145345,1853290.489811,5967,2499,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6365256.02367703,1857616.56832535,5968,2500,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6350623.26487502,1878435.59657572,5969,2501,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401114.47594367,1841080.89355082,5970,2502,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401461.45756795,1842524.82303814,5971,2503,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6445143.62351584,1867025.49363017,5972,2504,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486931.288895,1861387.70726613,5973,2505,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6350997.00981027,1876437.66708115,5974,2506,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6375938.19317441,1867967.66965022,5975,2507,Parking 12,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6350893.87303829,1849123.47074929,5976,2508,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6396997.3088588,1950150.24267916,5977,2509,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6427366.57223334,1942759.52903979,5978,2510,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6505801.65649638,1874797.24492962,5979,2511,Parking 11,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6483863.45805406,1845155.93912513,5980,2512,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6380486.14495438,1869321.0411943,5981,2513,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6397023.91016226,1950114.40859378,5982,2514,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401590.88489214,1842375.12831211,5983,2515,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486948.46357444,1861309.11336371,5984,2516,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6338698.12617643,1877207.67349005,5985,2517,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6418482.86632512,1940510.05920815,5986,2518,Parking 15,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6382854.59650413,1927370.95590733,5987,2519,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6379690.91221518,1873497.05095382,5988,2520,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6505905.65668412,1874565.25698956,5989,2521,Parking 6,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401558.48615249,1842332.15541901,5990,2522,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401396.60232012,1841428.18049497,5991,2523,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401572.65925711,1842224.00368654,5992,2524,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401556.76176873,1842171.34625143,5993,2525,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486643.18341619,1861653.99947159,5994,2526,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6486825.80406745,1861435.90459912,5995,2527,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6483533.21574834,1845031.3007275,5996,2528,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6493862.55908791,1860014.60613834,5997,2529,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6351395.05420066,1848872.37316278,5998,2530,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6350403.16842817,1849988.26834857,5999,2531,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6383994.95640109,1868200.04131057,6000,2532,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6382569.94296998,1871336.32759001,6001,2533,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6290000.21751225,1846593.75251756,6002,2534,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6362100.7501585,1925685.24421576,6003,2535,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6326931.73086074,1870442.814103,6004,2536,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6397072.73973441,1950154.26268639,6005,2537,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6401492.76741571,1842341.36336892,6006,2538,Kiosk,Information,yes,no,,no,no,no,yes,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6339038.68216033,1835519.74765969,6007,2539,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6339087.8020418,1835530.06485101,6008,2540,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6493780.3412914,1853299.35482976,6009,2541,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6483471.92249817,1844922.40676276,6010,2542,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6428489.25782654,1942714.74561222,6011,2543,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6340446.34104807,1879984.09630011,6012,2544,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6362694.5545615,1869007.42637512,6013,2545,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6377050.29500395,1922973.15988199,6014,2546,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6390858.22368306,1952807.01714246,6015,2547,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6357492.19033136,1911052.05911892,6016,2701,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6358642.19962469,1910889.3535313,6017,2702,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6446601.4587968,1937504.07833853,6018,2703,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6295296.93545369,1845115.77039093,6019,2704,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6348615.6523676,1860428.37947359,6020,2705,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6348712.5137611,1860252.12854188,6021,2706,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6411850.37780712,1863146.70029397,6022,2707,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6295289.80919678,1844833.53040745,6023,2708,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6437227.03696065,1866498.89364415,6024,2709,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6437207.4131226,1866492.13947147,6025,2710,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6346381.67166704,1861049.89147959,6026,2711,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6368703.60955781,1861456.28960657,6027,2712,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6349074.81904023,1871972.96266538,6028,2713,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6347468.88878764,1860594.47248951,6029,2714,Anthony C. Beilenson Interagency Visitor Center,Visitor Center,yes,no,,no,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6435416.01881657,1862192.0917325,6030,2715,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6437432.54225655,1866625.59188585,6031,2716,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6357489.4206395,1910999.53295281,6032,2717,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6297556.35748269,1938373.67860087,6033,2718,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6394207.69235014,1870796.30182249,6034,2719,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6434734.40891644,1817274.94747385,6035,2720,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6437852.93759992,1867601.02269354,6036,2721,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6446457.53716634,1937456.72679045,6037,2723,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6436835.17981401,1819045.01694956,6038,2724,Inglewood Blvd Gateway,Trailhead,yes,no,,no,no,no,no,,no,,no,no,MRCA/SMMC,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,Ballona Creek Bike Path
6443009.58398259,1871175.60500265,6039,2725,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6356965.22118773,1910580.99596714,6040,2726,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6347472.58246773,1860551.85201974,6041,2727,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6436056.30971276,1861393.58369742,6042,2728,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6359510.12909871,1890475.40906269,6043,2729,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6356832.66579086,1877626.28470931,6044,2730,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6359571.70206894,1890554.75735145,6045,2731,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6394272.80452114,1870849.43625526,6046,2732,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6295275.48613909,1844958.07288461,6047,2734,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6442994.63833498,1871362.5088207,6048,2735,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6438066.7361814,1867212.59725027,6049,2737,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6391325.97038776,1871877.43411325,6050,2738,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6357152.09497816,1910933.90503328,6051,2739,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6357031.68233293,1911168.97972075,6052,2740,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6297635.60412246,1938321.95631031,6053,2741,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6356521.84703242,1885987.17510134,6054,2742,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6384243.52389211,1880113.80589116,6055,2743,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6380430.90808576,1869264.72240647,6056,2744,Restrooms,Restrooms,yes,no,,no,yes,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6412115.54854978,1860964.86765901,6057,2745,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6439945.78985527,1822550.30398489,6058,2746,Sepulveda Blvd Gateway,Trailhead,yes,no,,no,no,no,no,,no,,no,no,MRCA/SMMC,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,Ballona Creek Bike Path
6435518.16689194,1817892.64683287,6059,2747,Centinela Ave Gateway,Trailhead,yes,no,,no,no,no,no,,no,,no,no,MRCA/SMMC,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,Park to Playa Trail
6433497.42971574,1816130.9779623,6060,2748,McConnell Ave Gateway,Trailhead,yes,no,,no,no,no,no,,no,,no,no,MRCA/SMMC,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,Ballona Creek Bike Path
6295060.09312351,1844837.88129806,6061,2749,Nature Center,Visitor Center,yes,no,,no,no,no,no,,no,,no,no,MRCA/SMMC,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6357446.92870566,1910982.7129472,6062,2750,Picnic Table,Picnic Table,yes,no,,no,no,yes,no,,no,,no,no,MRCA/SMMC,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
6347646.59914123,1860540.41066586,6063,2752,Parking,Parking,yes,no,,yes,no,no,no,,no,,no,no,NPS,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,,,
